id,label,content,event_label,if_marked_label
5.53e+17,0,'...but I will to the death defend your right to say it'.#charliehebdo#voltaire http://t.co/oFEHT8Xx3v,0,0
5.53e+17,0,VIDEO from the scene of fatal shooting in Paris http://t.co/sL3aG464Lt #CharlieHebdo http://t.co/FLC3mR5C2S,0,0
5.53e+17,0,It would go some way as a tribute to those killed at #CharlieHebdo if papers in every democracy published this Thurs http://t.co/CyqwWWWgJh,0,0
5.53e+17,0,French president #Hollande says there is no doubt attack on #CharlieHebdo is terrorist attack. http://t.co/Rve1Lp0EXf http://t.co/8LFA5LFSnS,0,0
5.53e+17,0,DEVELOPING: Paris on high terrorist alert after #CharlieHebdo shooting - Hollande http://t.co/3Jsosc7yl3 http://t.co/Lvv3J8o6e8,0,0
5.53e+17,0,Check this photo via journo @EliseBarthet. Alleged pic of the gunmen facing a police car near #CharlieHebdo offices: http://t.co/eBpt190LD0,0,0
5.53e+17,0,"We don't know who carried out Charlie Hebdo attack. However if they were Muslims, then they are the enemies of me and most other Muslims.",0,0
5.53e+17,0,Here are some of the satirical pictures Charlie Hebdo have produced #freespeech #BanIslam http://t.co/m4OaNCf5e0,0,0
5.53e+17,0,#CharlieHebdo: Love is stronger than hate. http://t.co/23KHz2OsH3,0,0
5.53e+17,0,#CharlieHebdo - Hollande: Media shooting was 'undoubtedly terrorist attack'. Photo: Kenzo Tribouillard #AFP http://t.co/ZK41w7J7yc,0,0
5.53e+17,0,Spread this cover in solidarity with the victims at Charlie Hebdo. Don't let the sword conquer the pen. http://t.co/XVkPPbkLhn,0,0
5.53e+17,0,TREND IT #IStandWithFrance http://t.co/7M7PwFJnkz,0,0
5.53e+17,0,BREAKING: Astonishing video of the Paris terror attack as it was happening &gt; http://t.co/sglPyWCWhL (via @BBCDanielS ) #CharlieHebdo,0,0
5.53e+17,0,We strongly condemn the horrible shooting at #CharlieHebdo. We must all stand up for freedom of speech and expression. @Charlie_Hebdo_,0,0
5.53e+17,0,Video of #terrorists attacking Charlie Hebdo HQ in Paris http://t.co/SdniwkJtT1 http://t.co/z6O8IhNjCk,0,0
5.53e+17,0,"Six days after Charlie Hebdo???????????????????o????????????????????????s offices were firebombed, their front cover was this. ?????????aLove is stronger than hate.??????? http://t.co/7YInU4Cc00",0,0
5.53e+17,0,Shocked &amp; appalled by senseless attack at 'Charlie Hebdo' - London stands with Paris &amp; the people of France against this horrific scourge,0,0
5.53e+17,0,BREAKING: French government raises security alert to highest level after deadly attack at magazine Charlie Hebdo. http://t.co/ak9mTVfJdR,0,0
5.53e+17,0,"Charlie Hebdo, we love you",0,0
5.53e+17,0,"Our sympathies &amp; prayers are with the victims, their families &amp; the French people.  #Ahmadiyya Muslims totally condemn murder #CharlieHebdo",0,0
5.53e+17,0,"I don't support the cartoons or language published by publishers BUT #CharlieHebdo attack is indeed ""sickening"". 11 dead in #terrorattack",0,0
5.53e+17,0,Freedom of expression should never be an act of bravery. Whoever threatens it is an enemy of all freedom-loving people. #CharlieHebdo,0,0
5.53e+17,0,Our thoughts go out out to people at Charlie Hebdo and their families. Senseless violence is never the answer. http://t.co/YGscPqvtYM,0,0
5.53e+17,0,France raises national alert system to highest level after attack at Charlie Hebdo HQ http://t.co/TyRyAhzSPP http://t.co/cWYQCmwg0z,0,0
5.53e+17,0,"I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/Mbn5SiWA7Z",0,0
5.53e+17,0,"""100 lashes if you don't die of laughter."" Eleven people killed over this. #Paris #CharlieHebdo http://t.co/87cB3mWVAQ",0,0
5.53e+17,0,How to respond to the murderous attack on Charlie Hebdo? Every newspaper in the free world should print this. http://t.co/sC2ot63F6j,0,0
5.53e+17,0,There is never justification for violence because one is offended by a cartoon. Ever. #CharlieHebdo http://t.co/RhBpC5Iwh9,0,0
5.53e+17,0,"Worth remembering Jens Stoltenberg's words after Ut?ya: ""Our response is more democracy, more openness and more humanity"" #CharlieHebdo",0,0
5.53e+17,0,#CharlieHebdo Attack. I have just been asked by AlJazeera if CharlieHebdo journalists should apologize (for making fun at Islamists).,0,0
5.53e+17,0,At least 11 dead in Muslim terror attack on France.  Show your support by posting Charlie Hebdo cartoons. #banislam http://t.co/85PozIrhHg,0,0
5.53e+17,0,LATEST: At least 11 dead in shooting at French magazine #CharlieHebdo; France raises terror alert to highest level http://t.co/JVRjF5b1lw,0,0
5.53e+17,0,#France has a problem (and quite a serious one) #CharlieHebdo http://t.co/H15l2ARF3d,0,0
5.53e+17,0,Masked gunmen pictured near #CharlieHebdo offices http://t.co/Zvfj25EnEc http://t.co/qTWhoLqICk,0,0
5.53e+17,0,Fact: Most every journalist in India will stand with #CharlieHebdo. But not one publication will reprint their most controversial work.,0,0
5.53e+17,0,"We condemn the attack on #CharlieHebdo Whomever the attackers are, and whatever the cause may be, nothing justifies the taking of life",0,0
5.53e+17,0,The right 2 draw Muhammad without being shot is as precious to many of us as Muhammad is to the #CharlieHebdo killers http://t.co/QeDw4tRoK9,0,0
5.53e+17,0,"The 2011 issue of Charlie Hebdo, whose cover featured Mohammed. http://t.co/eSflYdFBRH",0,0
5.53e+17,0,Map shows where gun attack on satirical magazine #CharlieHebdo took place in central Paris http://t.co/5AZAKumpNd http://t.co/ECFYztMVk9,0,0
5.53e+17,0,Quran says: Whoever kills an innocent soul.. it is as if they had killed the entire humanity.#CharlieHebdo #Paris http://t.co/UinZ805MpA,0,0
5.53e+17,0,"Showing solidarity with the victims is necessary, but not enough. We must insist to coexist, and reject those who don't. #CharlieHebdo",0,0
5.53e+17,0,Video has emerged showing the moment gunmen opened fire at #CharlieHebdo's HQ in Paris. http://t.co/ZRSbE9Fc1L http://t.co/tE7KwlhuSN,0,0
5.53e+17,0,"Parisian doctor: ""Let's all subscribe to #CharlieHebdo...It'll be in my waiting room until I retire."" via @bourmeau http://t.co/3IjTQCk3o7",0,0
5.53e+17,0,I wish that all news outlets publish #CharlieHebdo 's cartoons/satire tomorrow on their front pages as a tribute to the dead. RIP,0,0
5.53e+17,0,"Forget truth, today even satire is unacceptable.#CharlieHebdo",0,0
5.53e+17,0,"I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/5fzKhE1LdJ",0,0
5.53e+17,0,Freedom of speech is a right as much as a cause worth fighting for. Obscurantism is a danger made real today #CharlieHebdo,0,0
5.53e+17,0,"In reporting the story, the Telegraph has pixilated Charlie Hebdo's La Vie De Mahomet: http://t.co/ElhnzUNr0A http://t.co/jdHLcQBtfp",0,0
5.53e+17,0,Headline from #CharlieHebdo this week: ISIS executes Phorphet Mohamed; police chase terrorists http://t.co/4qqVIjLP8A http://t.co/1zJuiZVLf3,0,0
5.53e+17,0,"Bad bad day for press freedom, freedom of expression and satire. Thoughts with relatives of victims at #CharlieHebdo",0,0
5.53e+17,0,"I've seen one national newspaper pixelate out the cover of Charlie Hebdo - the self-censorship begins. Terrorists 1, Enlightenment 0",0,0
5.53e+17,0,From 2011: France's Charlie Hebdo newspaper has long reveled in the art of provocation http://t.co/etWcBzHpnl,0,0
5.53e+17,0,Time to #TakeAStand #IAmCharlieHebdo #CharlieHebdo http://t.co/V9ZUa4VRJy,0,0
5.53e+17,0,"I'm no fan of #charliehebdo but this is a sickening, terrifying, unjustifiable attack on journalists. My thoughts &amp; prayers with the victims",0,0
5.53e+17,0,"Between governrment attacks and terrorist attacks, it's hard to be a journalist these days. #Charlie #hebdo",0,0
5.53e+17,0,Wide and uncompromising condemnations on Arab Twitter of insane attack on #CharlieHebdo - I hope everyone sees this. Don't focus on fools.,0,0
5.53e+17,0,I support #CharlieHebdo and a free press. Please RT these cartoons to show a united and dignified defiance. http://t.co/Mc2aOwSHYA,0,0
5.53e+17,0,Condolences to staff at Charlie Hebdo &amp; their loved ones. They stood for free speech &amp; paid with their lives.  I stand with #CharlieHebdo,0,0
5.53e+17,0,Utterly disgusting. @AlJazeera blaming free speech and Berlin protests for attack on #CharlieHebdo,0,0
5.53e+17,0,What we know about the gunmen in the #CharlieHebdo attack: http://t.co/z4xLMmeDl5 (Pic: Gelbard/AFP/Getty) http://t.co/KKtg9fGeba,0,0
5.53e+17,0,"Sirens on my Paris street. Poor Charlie Hebdo, poor families, poor kids who live here, poor local muslims who will get blame, poor Paris",0,0
5.53e+17,0,The attack on #CharlieHebdo is cowardly and senseless.. As a Muslim I am outraged by what happened today. Prayers to the families,0,0
5.53e+17,0,Never was it more appropriate to say ?????????aF*** ????em if they can???????????????????o????????????????????????t take a joke???????. Charlie Hebdo an absolute equal opportunity offender of satire.,0,0
5.53e+17,0,Good backgrounder from The New Yorker from 2012: The Charlie Hebdo Affair: Laughing at Blasphemy http://t.co/LDwDceoxFg,0,0
5.53e+17,0,"#CharlieHebdo Satire was the father of true political freedom, born in the 18th century; the scourge of bigots and tyrants. Sing its praises",0,0
5.53e+17,0,"It is speculative, but judging by video &amp; imagery from scene of #CharlieHebdo attack, these gunmen are not amateurs - they look experienced.",0,0
5.53e+17,0,"Journalists, admin staff and police officers among those injured in #CharlieHebdo attack http://t.co/cMsu4ASQjl http://t.co/zqkHLJK5b9",0,0
5.53e+17,0,RAW VIDEO (WARNING GRAPHIC):Terror Attack on Charlie Hebdo Paris Headquarters:https://t.co/QZo3WBXHfD via @NomaNescio #ParisShooting,0,0
5.53e+17,0,Killing writers and journalists and cartoonists will not silence them but make their voices louder.#CharlieHebdo,0,0
5.53e+17,0,Do not share the video of masked gunmen at #CharlieHebdo offices executing a police officer. It is barbaric &amp; his life should be respected.,0,0
5.53e+17,0,Attempts to extend blame for this to all Muslims should be treated with the same disgust as attempts to justify the attacks. #CharlieHebdo,0,0
5.53e+17,0,#PictureIS terrorist scum executes injured police man in #Paris.#CharlieHebdo http://t.co/wov8G7GL0b,0,0
5.53e+17,0,Satirical French magazine #CharlieHebdo attacked by gunmen: latest news report http://t.co/gjTbTOQIMo http://t.co/IIKBOs2Puk,0,0
5.53e+17,0,#CharlieHebdo: Nothing can justify attack &amp; those who organised &amp; committed these crimes should be brought to justice http://t.co/eoDTplTQll,0,0
5.53e+17,0,"As a Muslim, killing innocent people in the name of Islam is much, much more offensive to me than any cartoon can ever be. #CharlieHebdo",0,0
5.53e+17,0,Oh God my heart is sick at this Charlie Hebdo news. One of the only brave newspapers in the world.,0,0
5.53e+17,0,In sympathy and solidarity with @Charlie_Hebdo_  #CharlieHebdo http://t.co/W2CBdVJ0k6,0,0
5.53e+17,0,"When an ideology resorts to murdering satirists, it is publically admitting how weak, insecure &amp; ridiculous it is. #CharlieHebdo",0,0
5.53e+17,0,Follow this list for journalists &amp; media outlets covering the attack on #CharlieHebdo magazine in Paris: http://t.co/6njHXoEbq4,0,0
5.53e+17,0,Lets play a game. This will be blamed on (a) Racism of Charlie Hebdo (b) Poverty (c) Colonial France (d) Evil of Free Speech,0,0
5.53e+17,0,"Even for a hardened news man, today's mass shooting at #CharlieHebdo is ferociously shocking - writes @JonSnowC4 http://t.co/AcIzmQcx0a",0,0
5.53e+17,0,Attack on #CharlieHebdo:The intl community cannot allow extremists to silence the free flow of opinions http://t.co/1BgO8HRRbf #pressfreedom,0,0
5.53e+17,0,#CharlieHebdo in the eyes of #CharlieHebdo http://t.co/v195erxsY2,0,0
5.53e+17,0,RT #JeSuisCharlie In support of #CharlieHebdo. http://t.co/EvNntxSRIc,0,0
5.53e+17,0,why has daily telegraph pixelated this Charlie Hebdo cover? Shameful  http://t.co/GsU6a91szT,0,0
5.53e+17,0,The attack on Charlie Hebdo is likely to radicalize all sides in the debate about Islam and Islamism. That's what terrorists are aiming for.,0,0
5.53e+17,0,"The shooting at French magazine #CharlieHebdo is a hideous attack on free speech, not just in Paris but everywhere",0,0
5.53e+17,0,The #CharlieHebdo attack represents possibly the most direct attack by Islamists on Western ideals to date.,0,0
5.53e+17,0,"The extremists will benefit from an escalation, it justifies them. People who just want to coexist are thrown under the bus. #CharlieHebdo",0,0
5.53e+17,0,"Gunmen in #CharlieHebdo attack are on the loose, ""will (be) chased as long as necessary,"" French President says. http://t.co/zUfxcG3Rfs",0,0
5.53e+17,0,Video: #CharlieHebdo's editor tells Al Jazeera why they are a target [2012] http://t.co/EJK2Em0M8R http://t.co/UK970UDPPz,0,0
5.53e+17,0,"TWITTER.  Charlie Hebdo is a racist publication.  Murderers murdering people are not justified in murdering people. Crazy paradox, I know.",0,0
5.53e+17,0,This cartoon by Robert Mankoff from The New Yorker Sept 2012.#CharlieHebdo http://t.co/pyQfnV42Su,0,0
5.53e+17,0,The events at #CharlieHebdo won???????????????????o????????????????????????t make me discriminate against Islam. I will remain steadfast in finding all religions equally stupid.,0,0
5.53e+17,0,Every newspaper should publish a free issue of #charliehebdo so we can all see the reason 12 people have died today. http://t.co/XazdjLCAOR,0,0
5.53e+17,0,You can't kill free speech #CharlieHebdo,0,0
5.53e+17,0,#CharlieHebdo-an equal opportunity satirical mag in the grand tradition of #France.Long may that tradition continue!#FreedomOfSpeech,0,0
5.53e+17,0,#CharlieHebdo because no1 thought allowing 1000s of Euro jihadis to cross to #Syria &amp; get trained &amp; radicalized would have any consequences?,0,0
5.53e+17,0,"Only this, today #CharlieHebdo http://t.co/QXfYkDwBtd",0,0
5.53e+17,0,"If you kill men for making fun of your ideas, you need to rethink your ideas. #JeSuisCharlie",0,0
5.53e+17,0,"""Terror"" in France: Gunmen in #CharlieHebdo attack still at large. What we know so far http://t.co/Jfqmha1GdV (Getty) http://t.co/2QyDcbE7P6",0,0
5.53e+17,0,"A sad day for France, for journalism, for free speech, and those whose beliefs the attackers pretend to represent  #CharlieHebdo",0,0
5.53e+17,0,French media says cartoonist behind original Prophet cartoon is dead #CharlieHebdo via @EricWRandolph,0,0
5.53e+17,0,People who have actually died of being offended: 0People who have died because others were offended: far too many.#CharlieHebdo,0,0
5.53e+17,0,Journalists and others using #JeSuisCharlie to express support for freedom of speech after Paris attack http://t.co/OSzSvL3pKy,0,0
5.53e+17,0,"#CharlieHebdo massacre: modus operandi, efficiency &amp; focus point to jihad returnees, guys trained to kill repeatedly not one-time kamikazes",0,0
5.53e+17,0,"Anyone that believes tolerance is the solution to militant islam, remember this picture.  #CharlieHebdo  http://t.co/SGVZjaUqgV",0,0
5.53e+17,0,Stop making excuses for terrorists. #CharlieHebdo tweeted this before Christmas and there'll be no avenging Jesus. http://t.co/BS3Z759LLx,0,0
5.53e+17,0,My timeline is full of Muslims condemning #CharlieHebdo attacks - just like the rest of the world.,0,0
5.53e+17,0,"Second thought: Only way to pay respect to those who died is by defending the rights that Charlie Hebdo defended, and in as upfront a way.",0,0
5.53e+17,0,"Before the brutal attacks on #CharlieHebdo, the big news today was Houellebecq's new novel imagining a Muslim president of France in 2022.",0,0
5.53e+17,0,Here's what we know about the #CharlieHebdo attack so farhttp://t.co/MUwOzTP7kI http://t.co/b8UzO0Gz5W,0,0
5.53e+17,0,"Attack on #CharlieHebdo is ""brazen assault on free expression in the heart of Europe"" says @RobertMMahoney http://t.co/K7qmDH22IH",0,0
5.53e+17,0,This is not in the name of Islam. These ppl don't represent ANY religion. No matter what they say. Disgraceful &amp; heartbreaking #CharlieHebdo,0,0
5.53e+17,0,"In reporting the #CharlieHebdo terrorist attack, @Telegraph blurs out the French mag's cover cartoon of Mohammed http://t.co/8SDCsSVlc8",0,0
5.53e+17,0,We condemn the attack in #Paris and pray for soonest recovery for the injured and patience to families &amp; people of France. #CharlieHebdo,0,0
5.53e+17,0,"Just waiting for @BarackObama, @David_Cameron and @JustinTrudeau to say: ""#CharlieHebdo massacre in Paris had nothing to do with Islam.""",0,0
5.53e+17,0,"#NATO SG statement on terrorist attack in #Paris, #France  http://t.co/UBFmqktXjC http://t.co/KZCi5UR5fx",0,0
5.53e+17,0,No more hand-wringing and fence-sitting. To support #CharlieHebdo and #FreedomOfSpeech we must publish their images. http://t.co/N2M2bzT6ao,0,0
5.53e+17,0,#CharlieHebdo: what we know so far http://t.co/7GgpZ4tKlF http://t.co/yMGSiOnl3H,0,0
5.53e+17,0,#CharlieHebdo shooting: what we know so far http://t.co/6YUX5mot92 http://t.co/nC9fYCh6qd,0,0
5.53e+17,0,"Shooting at #CharlieHebdo ""an attack on freedom"", says Dominque Moisi, Parisian political analyst: http://t.co/B3AvGBwp82",0,0
5.53e+17,0,"World leaders condemn the #CharlieHebdo attack as ""barbaric"", ""sickening"" and ""intolerable"". http://t.co/c05qiB7eIu http://t.co/HaijRrbwlz",0,0
5.53e+17,0,"Horrific news re Charlie Hebdo. People of huge courage, wit and integrity murdered by people who find those ideas frightening. Awful.",0,0
5.53e+17,0,"Killing innocent people in the name of Islam is much, much more offensive to me than any cartoon can ever be. #CharlieHebdo",0,0
5.53e+17,0,"Make Fun of Hindu God's #PK = Creativity , Freedom of ExpressionMake Fun of A Prophet = 12 killed #CharlieHebdo http://t.co/1qQGFtuhO2",0,0
5.53e+17,0,#CharlieHebdo massacre: 'Attack will heighten anti-Islamic tensions across Europe' http://t.co/1EBlSuVTWe,0,0
5.53e+17,0,"Hours before the attack, #CharlieHebdo published a cartoon featuring the Islamic State: http://t.co/Jfqmha1GdV (epa) http://t.co/yeWyZxIdHH",0,0
5.53e+17,0,"it'll be fascinating to see how all the topical satire shows on British TV respond to the #CharlieHebdo murders. Oh no, hang on...",0,0
5.53e+17,0,If we submit to extremists this Cartoon by Robert Mankoff from The New Yorker will be the norm. #CharlieHebdo http://t.co/sNMbQVPlqJ,0,0
5.53e+17,0,Thousands tweeting #JeSuisCharlie in support of #CharlieHebdo. http://t.co/GfdXTw6jgl,0,0
5.53e+17,0,"If we hate after atrocities like this, we're doing exactly what the perpetrators want us to do #CharlieHebdo",0,0
5.53e+17,0,The car used by armed gunmen who stormed the Paris offices of satirical newspaper #CharlieHebdo Photo D. Faget #AFP http://t.co/ZBkDglcBcE,0,0
5.53e+17,0,"Gunmen responsible for deadly attack on #CharlieHebdo are still on the loose, @fhollande says. http://t.co/sBOkqaRg1Y http://t.co/km88JvZmCa",0,0
5.53e+17,0,Pray for the victims. Deadly terrorist attack on French magazine Charlie Hebdo in Paris #FreePress http://t.co/HCEG92Zxtz,0,0
5.53e+17,0,"This doesn't represent all Muslims, but, sorry, it does represent the official Islamic school of a certain key Arab state. #CharlieHebdo",0,0
5.53e+17,0,RIP #CharlieHebdo jihadist terrorist victims.This is why I'd tweeted it was so important for Muslims to openly *not* be offended by cartoons,0,0
5.53e+17,0,"""I do not agree with what you have to say, but I'll defend to the death your right to say it."" -Voltaire #FreeSpeech  #JeSuisCharlie",0,0
5.53e+17,0,Deeply disturbed and saddened by yet another Islamist massacre. Shame on religion.  #CharlieHebdo #ParisShooting. http://t.co/H6yPad7bWD,0,0
5.53e+17,0,Single finger raised by #CharlieHebdo gunman looks like what ISIS fighters often do in battle. http://t.co/6GmumrBndC CC @EliotHiggins,0,0
5.53e+17,0,"You can kill journalists, cartoonists. You can't kill the freedom of the press. You have only made their message stronger. #JeSuisCharlie",0,0
5.53e+17,0,Charlie Hebdo attack: what we know so far  ????????C live updates http://t.co/FzR7qMoeKB @claire_phipps http://t.co/YDuMHPAHrt,0,0
5.53e+17,0,We can never allow the barbaric savagery of islamic extremism to defeat our right to free speech. #CharlieHebdo http://t.co/YmQqlYNbnx,0,0
5.53e+17,0,"A terrorist might appear from among Muslims, but then he loses the qualities that make him Muslim. *** #CharlieHebdo http://t.co/YFQh8QmShP",0,0
5.53e+17,0,"Instead of focusing on the recent dead in Paris, we should keep in mind that Islamists have committed 24,784 deadly attacks since 9/11.",0,0
5.53e+17,0,You can twist and turn it as you like: Publishing cartoons is not a crime. Using them as an excuse for religious fascism is. #CharlieHebdo,0,0
5.53e+17,0,"Third thought: defending the rights that Charlie Hebdo defended means defending free speech, not attacking Muslims.",0,0
5.53e+17,0,"BBC reporter noting that Charlie Hebdo also mocks Christians, Jews and atheists. Oddly, though, those groups don't seem to bomb them.",0,0
5.53e+17,0,My family is French. My family is Muslim. I am a journalist. We are grieving. #CharlieHebdo,0,0
5.53e+17,0,"Press ""must stand together to send the message that murderous attempts to silence us will not stand"" #CharlieHebdo http://t.co/aiF9kVv9hw",0,0
5.53e+17,0,Simply put by our French colleagues in solidarity with the journalists of #CharlieHebdo http://t.co/mXwAsi2N4S,0,0
5.53e+17,0,"Let there be more, not less.  #CharlieHebdo http://t.co/Ut4yuxi30O",0,0
5.53e+17,0,"Real Muslims have never seen, and cannot see #terrorism as a way for solving their problems.*** #CharlieHebdo http://t.co/sdJvdNxAGM",0,0
5.53e+17,0,"#CHARLIEHEBDO SHOOTING: Gunmen still at large, manhunt underway - LIVE UPDATES http://t.co/3Jsosc7yl3 http://t.co/LzCuCBqQP8",0,0
5.53e+17,0,"Our statement on the Charlie Hebdo attack: defend freedom of speech, resist hatred. https://t.co/1Ok61nfRwj",0,0
5.53e+17,0,How the terrorists win: @Telegraph is now blurring the cover Mohammed cartoon of #CharlieHebdo in its reporting http://t.co/DffGzIrQZI,0,0
5.53e+17,0,Freedom of expression is non-negotiable - http://t.co/c8Fm7F6c1k via @IndexCensorship#jesuischarlie,0,0
5.53e+17,0,"When free speach die, we die. All thoughts to #CharlieHebdo who on this issue wrote ""Love is stronger than hate"" http://t.co/IizcmJJVOD",0,0
5.53e+17,0,The Ahmadiyya Muslim Community categorically condemns the attack at Charlie Hebdo. Our thoughts are with the victims: http://t.co/kTsWb7SNaA,0,0
5.53e+17,0,"A brief history of Charlie Hebdo, the satirical magazine at the centre of today's terror attack in Paris http://t.co/mewhhD9cOm #paris",0,0
5.53e+17,0,The world would be a far better place if all religious fanatics followed this advice#CharlieHebdo http://t.co/HD43ebNTbT,0,0
5.53e+17,0,Please don't watch or share the video of  execution of a policeman. Spare a thought for his family and all innocents killed. #CharlieHebdo,0,0
5.53e+17,0,World???????????????????o????????????????????????s Press Condemns Attack Against #CharlieHebdo #jesuischarlie http://t.co/Jyfjz7noMG http://t.co/2xeKhgGily,0,0
5.53e+17,0,.                  Take a stand and RT:                  I am #CharlieHebdo                  I am #CharlieHebdo http://t.co/OpdN8c5VQo,0,0
5.53e+17,0,"#CharlieHebdo: Angela Merkel says shooting in France is not only attack on French citizens, but on freedoms of press and speech (@Reuters)",0,0
5.53e+17,0,"Thoughts with those affected by #CharlieHebdo attack, particularly those brave #police colleagues killed in the line of duty. #policefamily",0,0
5.53e+17,0,Map showing the location of the #CharlieHebdo offices and the direction the attackers fled http://t.co/N28zmSCwVV http://t.co/q9EYxtcjJy,0,0
5.53e+17,0,"Today, as journalists ""bravely"" voice support for #CharlieHebdo, ask them for their piece calling on Yale to publish the Muhammad cartoons.",0,0
